PELOTAO|SEMANA_ID|DIA_SEMANA|PERIODO|DURACAO|DISCIPLINA_ID|INSTRUTOR_ID|INSTRUTOR_ID_2|STATUS|OBS
TURMA 16|34|Segunda|2|1|1184|56|None|concluido|None
TURMA 16|34|Segunda|3|1|1184|56|None|concluido|None
TURMA 16|34|Segunda|4|1|1184|56|None|concluido|None
TURMA 16|34|Segunda|5|1|1184|56|None|concluido|None
TURMA 16|34|Segunda|6|1|1184|56|None|concluido|None
TURMA 19|34|Segunda|4|1|1197|56|None|concluido|None
TURMA 19|34|Segunda|5|1|1197|56|None|concluido|None
TURMA 19|34|Segunda|6|1|1197|56|None|concluido|None
TURMA 11|34|Segunda|4|1|1119|56|None|concluido|None
TURMA 11|34|Segunda|5|1|1119|56|None|concluido|None
TURMA 11|34|Segunda|6|1|1119|56|None|concluido|None
Turma 04|34|Segunda|2|1|1063|56|None|concluido|None
Turma 04|34|Segunda|3|1|1063|56|None|concluido|None
Turma 01|34|Segunda|1|1|891|56|None|concluido|None
Turma 01|34|Segunda|2|1|891|56|None|concluido|None
Turma 01|34|Segunda|3|1|891|56|None|concluido|None
Turma 01|34|Segunda|4|1|891|56|None|concluido|None
Turma 01|34|Segunda|5|1|891|56|None|concluido|None
Turma 01|34|Segunda|6|1|891|56|None|concluido|None
TURMA 13|34|Segunda|7|1|1201|56|None|concluido|None
TURMA 13|34|Segunda|8|1|1201|56|None|concluido|None
TURMA 13|34|Segunda|9|1|1201|56|None|concluido|None
TURMA 15|34|Segunda|7|1|1103|56|None|concluido|None
TURMA 15|34|Segunda|8|1|1103|56|None|concluido|None
TURMA 15|34|Segunda|9|1|1103|56|None|concluido|None
TURMA 16|34|Segunda|7|1|1214|56|None|concluido|None
TURMA 16|34|Segunda|8|1|1214|56|None|concluido|None
TURMA 16|34|Segunda|9|1|1214|56|None|concluido|None
TURMA 14|34|Segunda|7|1|1172|56|None|concluido|None
TURMA 14|34|Segunda|8|1|1172|56|None|concluido|None
TURMA 14|34|Segunda|9|1|1172|56|None|concluido|None
TURMA 12|34|Segunda|7|1|1120|56|None|concluido|None
TURMA 12|34|Segunda|8|1|1120|56|None|concluido|None
TURMA 12|34|Segunda|9|1|1120|56|None|concluido|None
TURMA 19|34|Segunda|7|1|1187|56|None|concluido|None
TURMA 19|34|Segunda|8|1|1187|56|None|concluido|None
TURMA 19|34|Segunda|9|1|1187|56|None|concluido|None
TURMA 17|34|Segunda|4|1|1155|56|None|concluido|None
TURMA 17|34|Segunda|5|1|1155|56|None|concluido|None
TURMA 17|34|Segunda|6|1|1155|56|None|concluido|None
TURMA 20|34|Segunda|7|1|1178|56|None|concluido|None
TURMA 20|34|Segunda|8|1|1178|56|None|concluido|None
TURMA 20|34|Segunda|9|1|1178|56|None|concluido|None
TURMA 13|34|Segunda|10|1|1121|56|None|concluido|None
TURMA 13|34|Segunda|11|1|1121|56|None|concluido|None
TURMA 13|34|Segunda|12|1|1121|56|None|concluido|None
TURMA 11|34|Segunda|7|1|1159|56|None|concluido|None
TURMA 11|34|Segunda|8|1|1159|56|None|concluido|None
TURMA 11|34|Segunda|9|1|1159|56|None|concluido|None
TURMA 11|34|Segunda|10|1|1159|56|None|concluido|None
TURMA 11|34|Segunda|11|1|1159|56|None|concluido|None
TURMA 11|34|Segunda|12|1|1159|56|None|concluido|None
TURMA 12|34|Segunda|10|1|1140|56|None|concluido|None
TURMA 12|34|Segunda|11|1|1140|56|None|concluido|None
TURMA 12|34|Segunda|12|1|1140|56|None|concluido|None
TURMA 14|34|Segunda|10|1|1152|56|None|concluido|None
TURMA 14|34|Segunda|11|1|1152|56|None|concluido|None
TURMA 14|34|Segunda|12|1|1152|56|None|concluido|None
Turma 01|34|Segunda|7|1|957|56|None|concluido|None
Turma 01|34|Segunda|8|1|957|56|None|concluido|None
Turma 01|34|Segunda|9|1|957|56|None|concluido|None
Turma 01|34|Segunda|10|1|957|56|None|concluido|None
Turma 01|34|Segunda|11|1|957|56|None|concluido|None
Turma 01|34|Segunda|12|1|957|56|None|concluido|None
Turma 02 |34|Segunda|7|1|884|56|None|concluido|None
Turma 02 |34|Segunda|8|1|884|56|None|concluido|None
Turma 02 |34|Segunda|9|1|884|56|None|concluido|None
Turma 02 |34|Segunda|10|1|884|56|None|concluido|None
Turma 02 |34|Segunda|11|1|884|56|None|concluido|None
Turma 02 |34|Segunda|12|1|884|56|None|concluido|None
TURMA 20|34|Segunda|10|1|1188|56|None|concluido|None
TURMA 20|34|Segunda|11|1|1188|56|None|concluido|None
TURMA 20|34|Segunda|12|1|1188|56|None|concluido|None
TURMA 17|34|Segunda|7|1|1115|56|None|concluido|None
TURMA 17|34|Segunda|8|1|1115|56|None|concluido|None
TURMA 17|34|Segunda|9|1|1115|56|None|concluido|None
TURMA 17|34|Segunda|10|1|1115|56|None|concluido|None
TURMA 17|34|Segunda|11|1|1115|56|None|concluido|None
TURMA 17|34|Segunda|12|1|1115|56|None|concluido|None
TURMA 18|34|Segunda|7|1|1146|56|None|concluido|None
TURMA 18|34|Segunda|8|1|1146|56|None|concluido|None
TURMA 18|34|Segunda|9|1|1146|56|None|concluido|None
TURMA 18|34|Segunda|10|1|1146|56|None|concluido|None
TURMA 18|34|Segunda|11|1|1146|56|None|concluido|None
TURMA 18|34|Segunda|12|1|1146|56|None|concluido|None
TURMA 15|34|Segunda|10|1|1183|56|None|concluido|None
TURMA 15|34|Segunda|11|1|1183|56|None|concluido|None
TURMA 15|34|Segunda|12|1|1183|56|None|concluido|None
Turma 07|34|Segunda|3|1|889|56|None|concluido|None
Turma 07|34|Segunda|4|1|889|56|None|concluido|None
Turma 07|34|Segunda|5|1|982|56|None|concluido|None
Turma 07|34|Segunda|6|1|982|56|None|concluido|None
Turma 08|34|Segunda|4|1|983|56|None|concluido|None
Turma 08|34|Segunda|5|1|983|56|None|concluido|None
Turma 08|34|Segunda|6|1|983|56|None|concluido|None
Turma 08|34|Segunda|11|1|1057|56|None|concluido|None
Turma 08|34|Segunda|12|1|1057|56|None|concluido|None
Turma 07|34|Segunda|10|1|927|56|None|concluido|None
Turma 07|34|Segunda|11|1|927|56|None|concluido|None
Turma 07|34|Segunda|12|1|927|56|None|concluido|None
TURMA 16|34|Segunda|10|1|1154|56|None|concluido|None
TURMA 16|34|Segunda|11|1|1154|56|None|concluido|None
TURMA 16|34|Segunda|12|1|1154|56|None|concluido|None
07º Pelotão - CBFPM 2026|34|Terça|2|1|648|56|None|concluido|None
07º Pelotão - CBFPM 2026|34|Terça|3|1|648|56|None|concluido|None
09° Pelotão - CBFPM 2026|34|Terça|2|1|730|56|None|concluido|None
09° Pelotão - CBFPM 2026|34|Terça|3|1|730|56|None|concluido|None
12° Pelotão - CBFPM 2026|34|Terça|2|1|517|56|None|concluido|None
12° Pelotão - CBFPM 2026|34|Terça|3|1|517|56|None|concluido|None
